id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
uIsBCnSMXuRd,Hobbs & Shaw (action comedy),"#fast,#and,#furious",329,2:13:37,Synopsis,httpswwwbitchutecomchannelw8grjpn,"Hobbs & Shaw (also known as Fast & Furious Presents: Hobbs & Shaw) is a 2019 buddy action comedy film directed by David Leitch from a script by Chris Morgan and Drew Pearce. It is the first spin-off film and the overall ninth installment in the Fast & Furious franchise, which is set after the events of The Fate of the Furious. It stars Dwayne Johnson and Jason Statham in titular roles, alongside Idris Elba, Vanessa Kirby, Eiza González, Cliff Curtis and Helen Mirren. In the film, Hobbs and Shaw joins Shaw's sister Hattie Shaw (Kirby) to take down Brixton Lore (Elba), a cybernetically enhanced terrorist, who is threatening the world with a deadly virus.

",[],23 hours ago,4,2,1361,23,335,https://api.bitchute.com/video/uIsBCnSMXuRd
qbh6C6WSsfw0,"Event For Bird Flu Rehearsing Chaos, Morgue Overflow, Vax, Isolation, Communication Disruptions...",No Hashtags,296,28:25,RUReally,rureally,"Source: libertytalkcanada  
<https://rumble.com/v54edi0-event-for-bird-flu-rehearsing-chaos-morgue-overflow-vax-isolation-communica.html>

",['https://rumble.com/v54edi0-event-for-bird-flu-rehearsing-chaos-morgue-overflow-vax-isolation-communica.html'],20 hours ago,3,0,2288,20,299,https://api.bitchute.com/video/qbh6C6WSsfw0
9Fmr5fBVH08S,Joe Rogan VS Matthew North - IT'S BAD.. REALLY BAD. SHARE! MIRROR! REPOST! #VICTORHUGO #DUSTINNEMOS,"#movie,#documentary,#banned",275,2:11:15,billyjones,billyjones,"HE gave his life to get this info out. <https://old.bitchute.com/video/rBjyu8B1Qk3X/>


This video was first published in 2018 by Matthew himself.  
Matthew North died at the young age of 23.  
He was found shot in the head in his car, labelled suicide.  
The medical examiner at Berrien, MI, pronounced him dead on 09/27/2020, mentioning his real name Matthew W. Kiewel.  
R.I.P. Matthew North.


⚠️THE REAL ASSANGE - <https://www.bitchute.com/video/Ve7XgEUahx1I/>


⚠️DID HE FOOL YOU? - <https://www.bitchute.com/video/Vxy07RoSABVs/>


⚠️TUCKER CARLSON IS A FED - <https://www.bitchute.com/video/bJL43RnA8m1C/>


⚠️IS AN 'ELE' COMING!? - <https://www.bitchute.com/video/XySqFgcCc9I8/>


⚠️TARTARIA & THE GREAT MUD FLOOD RESET - <https://www.bitchute.com/video/g3xZdNoidCFV/>


⚠️VAXX DADDY TRUMPENSTEIN - NEW - <https://www.bitchute.com/video/nvGRESIQ4O6p/>


⚠️THE REAL DONALD TRUMP FULL DOCUMENTARY - <https://www.bitchute.com/video/mRsvr7Cj2u47/>


⚠️JANGLESTEINED - <https://www.urbandictionary.com/define.php?term=Janglesteined>


⚠️WATCH THIS NOW! Part 6 - <https://www.bitchute.com/video/ApdQlyWlri8H/>


⚠️GANGSTALKED PART 1 - <https://www.bitchute.com/video/1WP3YPJvntsl/>


⚠️5G Rwanda - <https://www.bitchute.com/video/5SaFHwZpFQS1/>


⚠️5G MIND CONTROL - <https://www.bitchute.com/video/DgAkgKNEHV7T/>


⚠️DUAL CITIZENSHIP IS TREASON - <https://www.bitchute.com/video/SV0ZF4zhdUFu/>


⚠️LRAD - <https://www.bitchute.com/video/Hl0wEVQXhX90/>


⚠️LRAD 2 - <https://www.bitchute.com/video/R9Z25BWlFS3k/>


⚠️SUPPORT FREEDOM! GRAB A HAT & A SHIRT! - <https://billyjones.creator-spring.com/>


⚠️CIA & SHITTY ARTISTS - Part 1 - <https://www.bitchute.com/video/N1yKJ4gFzzek/>


⚠️BILL COOPER THE LUCIFERIAN ILLUMINATI CULT RELIGION - <https://www.bitchute.com/video/7ey9a0ktOJ7T/>


⚠️Take the tour THE THEOSOPHICAL SOCIETY - <https://www.bitchute.com/video/fSyu6T6cWMpW/>


⚠️STAKEHOLDER CAPITALISM - <https://www.bitchute.com/video/7jLQBhIBI1mv/>


⚠️The FRAUD that is NASA - <https://www.bitchute.com/video/GrNY7SuSa6lA/>


⚠️Victor Hugo & DeBilzan CIA vid from last year - <https://www.bitchute.com/video/zosF4WlCipnN/>


⚠️DEWS BUSTED HARD EVIDENCE - <https://www.bitchute.com/video/YOSeOk6tgnxH/>


⚠️DEWS BUSTED ON RADAR - <https://www.bitchute.com/video/rzOgqSbQK9zV/>


⚠️DEWS LINKS - <https://www.bitchute.com/video/3os8SXSdN7wm/>


⚠️ <https://www.ohchr.org/sites/default/files/Documents/Issues/Torture/Call/NGOs/VIACTECAnnex.pdf>


⚠️ <https://patents.google.com/patent/US6470214B1/en>


⚠️The SECRET Destiny of America - More on this topic - <https://www.bitchute.com/video/wZbblOl62NWh/>


⚠️NASA BUSTED - <https://www.bitchute.com/video/GrNY7SuSa6lA/>


⚠️DUAL CITIZENSHIP IS TREASON - <https://www.bitchute.com/video/SV0ZF4zhdUFu/>


⚠️2010 ROCKEFELLER DOCUMENT DETAILS A PANDEMIC & OLYMPIC BOMBING! - <https://www.bitchute.com/video/fyz7zjWVsnDc/>


⚠️THE 12 DIMENSION HOLOGRAM MATRIX - <https://www.bitchute.com/video/Fupyt7b78Lh0/>


⚠️BILL COOPER - HOUR OF THE TIME - 6/28/2001 - BILL CORRECTLY PREDICTS 911 & J6  
<https://www.bitchute.com/video/MmCB2saSKTYs/>


⚠️THE SECRET DESTINY OF AMERICA - <https://www.bitchute.com/video/wZbblOl62NWh/>


⚠️WIND CHASING LUHA - <https://www.bitchute.com/video/l3VlNAXmXjX1/>


⚠️SPECIAL MESSAGE TO TRUMP SUPPORTERS - <https://www.bitchute.com/video/bDruFdI2aTSW/>


⚠️TRUMP DOCUMENTARY ~ <https://www.bitchute.com/video/mRsvr7Cj2u47/>


⚠️5G DEATH WATCH THIS! ~ <https://www.bitchute.com/video/5SaFHwZpFQS1/>


⚠️VAXX DADDY TRUMPENSTEIN - <https://www.bitchute.com/video/32Shp9xG6Iqs/>


⚠️TRUMP IS YOUR MESSIAH! - <https://www.bitchute.com/video/KIF06MmOHef6/>


⚠️TRUMP FUCKS THE DEVIL WALL - <https://www.bitchute.com/video/Or4RIUgih8sD/>


⚠️NO FREEDOM IN CHINA! POST A MEME! THIS - <https://www.bitchute.com/video/6k9W0oJgbkKn/>


⚠️OJ WAS CIA - <https://www.bitchute.com/video/o1irf1vpxkpY/>


⚠️INSIDE THE THEOSOPHICAL SOCIETY - <https://www.bitchute.com/video/fSyu6T6cWMpW/>


I SAPIENTIA III


#VACCINE #BIOWEAPON #AMAZING #POLLY #FRANCE #KIDNAPPER #CAUGHT #BMX #FAIL #BICYCLE #MOUNTAIN #BIKE #POEM #AUDIOBOOK #DOCUMENTARY #NYC #NEW #YORK #EMP #5G #TORNADO #TRUCKS #BMX #JESUS #ROME #ROMANIA #CATACOMBS #VATICAN #MAFIA #AFRICA #SPEECH #AGENT #PROVACATEURS #PAUL #MARIK #NEWS #HEALTH #SPIKE #PROTEINS #SHEDDING #VACCINES #COVID #MOVIE #RESIST #OVERCOME #WIN #JESUS #REVELATION #ILLUMINATI #WITCH #MAGIC #WARLOCK #MOVIE #V #FOR #VENDETTA #CRIME #THIEF #HITLER #ADL #JEWS #GREENBLATT #BITCHUTE #STEW #PETERS #NICK #FUENTES #RUSSELL #BRAND #JANGLESTEINED #ILLUMINATI #COMPTON #COPS #SECURITY #RUSSELL #GOULD #DAVID #MILLER #MARITIME #LAW #BANKING #MASONIC #SHIPPING #WAR #WARS #NAPOLEONIC #ROBERT #MILLER #HORTON #NAZI #NAZI #HITLER #JEWS #KIKES #NIGGERS #HONKEES #WHITEY #RACE #RACISM #ADL #GREENBLATT #CALL #OF #DUTY #ORIGIN12 #THE #RIVETER #AR #AK #AR15 #SHOTGUN #STALIN #DOCUMENTARY #TUNNEL #BORING #MACHINE #DAPHNE #BEATRICE #DMX #CARRINGTON #EVENT


reposted. mirrored  
for education only


I SAPIENTIA III

","['https://old.bitchute.com/video/rBjyu8B1Qk3X/', 'https://www.bitchute.com/video/Ve7XgEUahx1I/', 'https://www.bitchute.com/video/Vxy07RoSABVs/', 'https://www.bitchute.com/video/bJL43RnA8m1C/', 'https://www.bitchute.com/video/XySqFgcCc9I8/', 'https://www.bitchute.com/video/g3xZdNoidCFV/', 'https://www.bitchute.com/video/nvGRESIQ4O6p/', 'https://www.bitchute.com/video/mRsvr7Cj2u47/', 'https://www.urbandictionary.com/define.php?term=Janglesteined', 'https://www.bitchute.com/video/ApdQlyWlri8H/', 'https://www.bitchute.com/video/1WP3YPJvntsl/', 'https://www.bitchute.com/video/5SaFHwZpFQS1/', 'https://www.bitchute.com/video/DgAkgKNEHV7T/', 'https://www.bitchute.com/video/SV0ZF4zhdUFu/', 'https://www.bitchute.com/video/Hl0wEVQXhX90/', 'https://www.bitchute.com/video/R9Z25BWlFS3k/', 'https://billyjones.creator-spring.com/', 'https://www.bitchute.com/video/N1yKJ4gFzzek/', 'https://www.bitchute.com/video/7ey9a0ktOJ7T/', 'https://www.bitchute.com/video/fSyu6T6cWMpW/', 'https://www.bitchute.com/video/7jLQBhIBI1mv/', 'https://www.bitchute.com/video/GrNY7SuSa6lA/', 'https://www.bitchute.com/video/zosF4WlCipnN/', 'https://www.bitchute.com/video/YOSeOk6tgnxH/', 'https://www.bitchute.com/video/rzOgqSbQK9zV/', 'https://www.bitchute.com/video/3os8SXSdN7wm/', 'https://www.ohchr.org/sites/default/files/Documents/Issues/Torture/Call/NGOs/VIACTECAnnex.pdf', 'https://patents.google.com/patent/US6470214B1/en', 'https://www.bitchute.com/video/wZbblOl62NWh/', 'https://www.bitchute.com/video/GrNY7SuSa6lA/', 'https://www.bitchute.com/video/SV0ZF4zhdUFu/', 'https://www.bitchute.com/video/fyz7zjWVsnDc/', 'https://www.bitchute.com/video/Fupyt7b78Lh0/', 'https://www.bitchute.com/video/MmCB2saSKTYs/', 'https://www.bitchute.com/video/wZbblOl62NWh/', 'https://www.bitchute.com/video/l3VlNAXmXjX1/', 'https://www.bitchute.com/video/bDruFdI2aTSW/', 'https://www.bitchute.com/video/mRsvr7Cj2u47/', 'https://www.bitchute.com/video/5SaFHwZpFQS1/', 'https://www.bitchute.com/video/32Shp9xG6Iqs/', 'https://www.bitchute.com/video/KIF06MmOHef6/', 'https://www.bitchute.com/video/Or4RIUgih8sD/', 'https://www.bitchute.com/video/6k9W0oJgbkKn/', 'https://www.bitchute.com/video/o1irf1vpxkpY/', 'https://www.bitchute.com/video/fSyu6T6cWMpW/']",21 hours ago,11,3,4187,21,289,https://api.bitchute.com/video/9Fmr5fBVH08S
sVkqqJY74mgr,Trump and Biden Debate over WHO’s gonna Suck Bibi's Dick...🫡😬,No Hashtags,245,2:13,Gil,gil,"Based on a true story...🤣

",[],21 hours ago,23,1,6080,21,269,https://api.bitchute.com/video/sVkqqJY74mgr
Q8NLrUWoQQns,Deadly Quiet~ A COVID-19 documentary about the wall of silence around excess deaths.,No Hashtags,238,14:43,Albert,albert_q-minion,"Deadly Quiet~ A COVID-19 documentary about the wall of silence around excess deaths.  
 on July 1st, 2024.  
Since the advent of the COVID-19 vaccines, a troubling trend has emerged across many nations: a surge in deaths not attributed to the virus itself, but ominously labeled as ""excess deaths”. Yet, amidst mounting public concern and calls for scrutiny, governments and mainstream media outlets have conspicuously shied away from addressing this unsettling phenomenon.  
Deadly Quiet documents the testimony of a funeral director, John O’Looney, in the UK. John’s business is booming. Which is a grim prospect in itself, since John deals in dead bodies. However, it's worse than that. John is finding an increase in the number of young people who are dying and an acceleration of cancers. These changes in the number and the age of people who are dying coincide with the discovery of strange white rubbery clots in the blood vessels of the deceased.  
Across the globe, funeral directors and embalmers are grappling with this perplexing phenomenon, all since the widespread administration of the COVID-19 vaccines.  
The proper procedure in the UK is to report these findings to the local coroner for investigation. John did that, however, the local coroner was dismissive and even suggested that the samples of, never seen before, white rubbery clots, could be discarded. John then escalated the findings to the chief coroner of England, who refused to investigate, quoting “government policy”.  
A wall of silence in all aspects of society appears to have been built. For example, only one member of Parliament, Andrew Bridgen, has dared to broach the subject of excess deaths. Mr. Bridgen’s efforts have been met with hostility and ostracization from the very establishment he seeks to hold accountable.  
As questions linger and concerns mount, the pressing query remains: How much longer can the establishment maintain its deafening silence in the face of the mounting evidence surrounding COVID-19 vaccines and the escalating toll on human lives?  
Mirrored: Sunfellow On COVID-19  
<https://rumble.com/v4k9zlw-deadly-quiet-the-wall-of-silence-surrounding-excess-deaths-a-covid-19-docum.html>  
Deadly Quiet: The Wall Of Silence Surrounding Excess Deaths (A COVID-19 Documentary)  
By Justin Smith / March 17, 2024


Mirror From "":"" NIGHTBREED  
<https://www.bitchute.com/channel/F8UScGkP8Ojv/>

","['https://rumble.com/v4k9zlw-deadly-quiet-the-wall-of-silence-surrounding-excess-deaths-a-covid-19-docum.html', 'https://www.bitchute.com/channel/F8UScGkP8Ojv/']",18 hours ago,9,0,6454,18,247,https://api.bitchute.com/video/Q8NLrUWoQQns
j0lHINNWBfCQ,Non Muslims Pay a Tax in Pakistan - Bhante G.,"#muslimtax,#NonMuslims,#bhanteg",216,5:39,Brian Ruhe,brianruhe,"Bhante G. in Thailand met me on July 2/3, 2024 and this is the first five minutes of this video:  
Devastation of Buddhism in India by Moghal Muslims.  
<https://old.bitchute.com/video/Ed9KP3xGW8jZ/>  
Please go to the Buddhists for Truth channel and subscribe there, thank you.

",['https://old.bitchute.com/video/Ed9KP3xGW8jZ/'],15 hours ago,5,0,9217,15,221,https://api.bitchute.com/video/j0lHINNWBfCQ
EG7HhZChnaww,SOMETHING STRANGE IS BEING ACTIVATED WORLDWIDE!!! DOENUT FACTORY,No Hashtags,214,1:28:14,Tez Truth Dog 🐕,t-dog-1-love,"<https://rumble.com/v555fsf-something-strange-is-being-activated-worldwide.html> DOENUT AND ANII OSARU PRESENT <https://youtu.be/E9s7glRQz-s?si=Vyoe_4JjJ8tR6iIk> GOOD CRACK <https://freemovieswatch.cc/movie/watch-killers-of-the-flower-moon-online-101875>   
<https://freemovieswatch.cc/tv/watch-twin-peaks-online-39237>

","['https://rumble.com/v555fsf-something-strange-is-being-activated-worldwide.html', 'https://youtu.be/E9s7glRQz-s?si=Vyoe_4JjJ8tR6iIk', 'https://freemovieswatch.cc/movie/watch-killers-of-the-flower-moon-online-101875', 'https://freemovieswatch.cc/tv/watch-twin-peaks-online-39237']",18 hours ago,4,0,3369,18,218,https://api.bitchute.com/video/EG7HhZChnaww
j6RAJ5RVG02q,Ukraine Collapses & NATO Escalates - Colonel Douglas Macgregor & Prof Glenn Diesen,No Hashtags,209,50:22,Willyalfredo,willyalfredo,"<https://youtu.be/A9RUtoDWoh0>

",['https://youtu.be/A9RUtoDWoh0'],18 hours ago,10,0,5746,18,219,https://api.bitchute.com/video/j6RAJ5RVG02q
Slh1l1Lo8P3v,"Tartarian Fireplaces, What Were They For? You'll notice they are right next to old books and there","#tartarian,#fireplaces,#what",207,2:22,Puretrauma357🇯🇲,puretrauma357,"Tartarian Fireplaces, What Were They For? 


You'll notice they are right next to old books and there are no traces of burning wood, they actually radiated energy collected from the Aether in the atmosphere above.

",[],18 hours ago,16,1,5161,18,224,https://api.bitchute.com/video/Slh1l1Lo8P3v
L2FB5j59O8WX,"World Leader Confesses: 'Unvaxxed Were Right, We Tried Poisoning BILLIONS of You'","#vaccineinjury,#turbocancer,#excessdeath",194,12:31,Questnevrytng,questnevrytng,"The LIES The CDC, Media, FDA, & Biden Told Us about COVID and the VACCINE  
“A lot of the dissenting opinions that were suppressed and ridiculed at the time have proven to be CORRECT.”  
This includes, but is not limited to:  
• COVID came from a lab • Ivermectin worked • Masks offered no benefit and were harmful • Should have never kept kids out of school • Natural immunity is better than vaccinated immunity • Long COVID is often a symptom of long vax • Hospitals murdered COVID patients • COVID fatality rate and death count were highly inflated • Unvaccinated were scapegoated for the failure of the shots • Early treatment was suppressed to make way for a “vaccine” • Risks of the jab were intentionally hidden from the public • Vaccine mandates are wrong • More shots = more risk of infection • COVID shots are neither safe nor effective  
BREAKING: “Federal Health Agencies and the COVID Cartel: What Are They Hiding?” Roundtable  
<https://rumble.com/v4fw6qu-breaking-federal-health-agencies-and-the-covid-cartel-what-are-they-hiding-.html?mref=15ngam&mc=dmpop>  
Tucker and Putin(Full Interview)  
<https://rumble.com/v4cd0xl-exclusive-tucker-carlson-interviews-vladimir-putin.html?mref=15ngam&mc=dmpop>  
Their Real Plan for Illegal Immigrants:  
<https://rumble.com/v49wgzc-their-real-plan-for-those-illegal-immigrants.html?mref=15ngam&mc=dmpop>  
Watch Tucker on USA Invasion: <https://rumble.com/v49vudr-tucker-carlson-reports-on-texas-border-crisis-includes-greg-abbott-ken-paxt.html?mref=15ngam&mc=dmpop>  
Watch Tucker Carlson and Dr Joseph Ladapo Florida Surgeon Speaks Out Why the Covid-19 mRNA Jabs MUST Be Stopped  
<https://rumble.com/v47f1q6-tucker-carlson-and-dr-joseph-ladapo-florida-surgeon-speaks-out.html?mref=15ngam&mc=dmpop>  
Watch: Congresswoman Marjorie Taylor Greene Holds Hearing On Covid-19 Vaccine Injuries (11/13/23)PART 1:  
<https://rumble.com/v46rsz9-congresswoman-marjorie-taylor-greene-holds-hearing-on-covid-19-vaccine-inju.html?mref=15ngam&mc=dmpop>  
Congressional Hearing: Injuries Caused By COVID-19 Vaccines: Full, Unedited Hearing)(1-12-24) PART 2:  
<https://rumble.com/v46s1bo-congressional-hearing-injuries-caused-by-covid-19-vaccines-part-2-full-uned.html?mref=15ngam&mc=dmpop>  
THIS IS REALLY HAPPENING-COVID LOCKDOWN TRUTH:GLOBAL WARNING 2023 and BEYOND:  
<https://rumble.com/v3zevqq-this-is-really-happening-covid-lockdown-truthglobal-warning-2023-and-beyond.html?mref=15ngam&mc=dmpop>  
See also:  
Denis Rancourt Sounds The All-Cause Mortality Alarm At International Crisis Summit 4 <https://rumble.com/v3xoina-denis-rancourt-sounds-the-all-cause-mortality-alarm-at-international-crisis.html>  
Collection Of Peer Reviewed Case Reports & Studies Citing Adverse Effects Post Covid Vaccination <https://react19.org/science>  
War On Ivermectin: The Medicine That Saved Millions And Could Have Ended The COVID Pandemic <https://amzn.to/3Jn9QZX>  
.............  
Dr. Pierre Kory Website: <https://drpierrekory.com/>  
Dr. Pierre Kory On Substack: <https://pierrekory.substack.com/>  
Dr. Pierre Kory on Twitter:

","['https://rumble.com/v4fw6qu-breaking-federal-health-agencies-and-the-covid-cartel-what-are-they-hiding-.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v4cd0xl-exclusive-tucker-carlson-interviews-vladimir-putin.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v49wgzc-their-real-plan-for-those-illegal-immigrants.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v49vudr-tucker-carlson-reports-on-texas-border-crisis-includes-greg-abbott-ken-paxt.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v47f1q6-tucker-carlson-and-dr-joseph-ladapo-florida-surgeon-speaks-out.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v46rsz9-congresswoman-marjorie-taylor-greene-holds-hearing-on-covid-19-vaccine-inju.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v46s1bo-congressional-hearing-injuries-caused-by-covid-19-vaccines-part-2-full-uned.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v3zevqq-this-is-really-happening-covid-lockdown-truthglobal-warning-2023-and-beyond.html?mref=15ngam&mc=dmpop', 'https://rumble.com/v3xoina-denis-rancourt-sounds-the-all-cause-mortality-alarm-at-international-crisis.html', 'https://react19.org/science', 'https://amzn.to/3Jn9QZX', 'https://drpierrekory.com/', 'https://pierrekory.substack.com/']",15 hours ago,2,0,30,15,196,https://api.bitchute.com/video/L2FB5j59O8WX
COGxP1dlumY6,"LOY BRUNSON JOINS CHARLIE WARD INSIDERS CLUB WITH MAHONEY, PAUL BROOKER & DREW DEMI","#charlieward,#dailynews,#breaking",14000,58:21,Dr Charlie Ward 🔵✔️,drcharlieward,"[LoyBrunson.com](http://LoyBrunson.com) petition for redress of grievances opportunity  
Thinking of buying gold or switching your 401k to Gold visit [www.goldbusters.co.uk/](http://www.goldbusters.co.uk/) and speak to Adam and James  
Join Charlie on his Insiders Club every Wednesday & Saturday [www.charlieward.com](http://www.charlieward.com)  
FOLLOW CHARLIE ON TELEGRAM NEW LINK <https://t.me/officialcharliewardfriends>  
TO JOIN CHARLIE WARD ON TRUTH SOCIAL NETWORK  
CLICK HERE <https://truthsocial.com/@drcharlieward>

","['http://LoyBrunson.com', 'http://www.goldbusters.co.uk/', 'http://www.charlieward.com', 'https://t.me/officialcharliewardfriends', 'https://truthsocial.com/@drcharlieward']","3 days, 10 hours ago",133,15,137911,82,14148,https://api.bitchute.com/video/COGxP1dlumY6
RWcV4iRjy2Bq,Child predator trying to meet a 12 yr old gets a beating instead👊💥,No Hashtags,9797,0:54,Jim Crenshaw,jim-crenshaw,"I got no problem with this or worse. The courts are too quick to let them go. If the cops even bother to arrest them. If the criminal commercial courts are going to let child predators go, I would expect and uptick in this kind of activity. He looks like he has something wrong with him already. But that is no excuse for the activity. 


More videos you may have missed but would like to see:   
Subscribe to my channel here: <https://www.bitchute.com/channel/jim-crenshaw/>  
Is Joe Biden already dead? Here is what [Ancestry.com](http://Ancestry.com) says. I will let you decide.  
<https://www.bitchute.com/video/3buDE945ZaKH/>


He has been a pilot for 43 years and he has a secret he wants to tell...  
<https://www.bitchute.com/video/GIGw1aXaT8Zp/>


The Ugly Truth About The Sodomite Lifestyles - Not something to be proud of  
<https://www.bitchute.com/video/2ogEYAxf2R80/>


Was this a sign from God? It sure seems as though it could have been  
<https://www.bitchute.com/video/VK6JKMJPw7Zq/>


My son is not going to war for you  
<https://www.bitchute.com/video/PcggUcpBc17n/>


When the robot malfunctions live on TV 🤖  
<https://www.bitchute.com/video/UtEDYiR5J6c3/>


HYDROGEN Peroxide (H202) Kills Germs, Viruses And Cancer Cells Just By Rubbing it into your body  
<https://www.bitchute.com/video/K97q1bTKUbi2/>


He is dead but his finger still works...💰⚰️🪦 😳  
<https://www.bitchute.com/video/iGePg2Ea0sch/>


He has a secret passage to a secret room in his house  
<https://www.bitchute.com/video/2RTlyfygYvuU/>


There is no diving in this dudes gene pool. Only wading...don't touch th---⚡💥🔥  
<https://www.bitchute.com/video/1lWPDCtlNhkI/>


A former Illuminati insider lays out what they are doing and intend to do to us  
<https://www.bitchute.com/video/stt9mqUEuZzY/>


The plane is flying higher than the moon...how can that be? Unless...  
<https://www.bitchute.com/video/E4kY0Lp9gFRL/>


BANNED DOCUMENTARY: The connection between Adrenochrome, Freemasonry and MK- Ultra  
<https://www.bitchute.com/video/sU2IbvoSlnmZ/>


The Ancient Egyptian City Found In The Grand Canyon in 1908  
<https://www.bitchute.com/video/y88XnJb9dQcW/>


When you are vandalizing a building...situational awareness is important.💥😳  
<https://www.bitchute.com/video/WvSCwBUwmoQA/>


The roller coaster ride from hell - be careful out there boys!  
<https://www.bitchute.com/video/qLueAxO9OuzU/>


America is Building These Secret Detention Facilities In All 50 States WHY?  
<https://www.bitchute.com/video/FmQPceQEXMma/>


You know those videos of reporters reporting bad weather out in the bad weather...wait for it😳😆😆  
<https://www.bitchute.com/video/BbWUd3v4D8U9/>


This is the proper way to handle cops at your front door.🚔👮🐷  
<https://www.bitchute.com/video/adY2Bq85C1Nk/>


Listen to what David Bowie says about ""Black Noise""...music has been weaponized  
<https://www.bitchute.com/video/TA7zc3n6LCWQ/>


Can you tell what this is and what these bastards are doing? They do it to us every day.  
<https://www.bitchute.com/video/C77zQeY5ltV5/>


They're secretly giving Covid vaccines instead of tetanus in UK & Irish Hospitals (and the U.S.?)💉  
<https://www.bitchute.com/video/XgMi95JmVBmQ/>


Hollywood seems like a great place to visit...  
<https://www.bitchute.com/video/2AjYcXUqtuOA/>


What the hell is going on with Watermelons this year?🍉😳😳  
<https://www.bitchute.com/video/u9UYtfjufYso/>


Sugar...the multi billion dollar killer. The root of all medical evils and illnesses. Check this out  
<https://www.bitchute.com/video/V5hHNg1uhItC/>


LeBron James doing Satanic ritual before a game. The video explains each part of the ritual  
<https://www.bitchute.com/video/iwLzthbJAzOK/>


So this is how they faked the Apollo splashdowns to recover the Astro - nots🚀👨🏼‍🚀  
<https://www.bitchute.com/video/cIN08xoyZJol/>


The medical industrial establishment does not want you to know about the benefits of Selenium.💊  
<https://www.bitchute.com/video/TyQAVG1CQqS4/>


Does Russia possess a ""Tsunami Torpedo?"" The Poseidon.💣💥🌊🌊  
<https://www.bitchute.com/video/uJQPTLLclcM5/>


He gave this interview and was never seen again...  
<https://www.bitchute.com/video/OCm9QXIaVCoW/>


You know those store cameras watching you...did you know they can do this?📷  
<https://www.bitchute.com/video/8Ki98ivV8SiG/>


Remember what Calvin Klein did to Brook Shields?  
<https://www.bitchute.com/video/beWZMiunkCVg/>


The levitating trains of Tartaria  
<https://www.bitchute.com/video/5KhlXqUaFEUx/>


Smart ass gets cocky. This was the result.  
<https://www.bitchute.com/video/N5hzCnjLnOuV/>


Idiot climbs a fence to twerk on electrical equipment. The results were shocking.⚡💥  
<https://www.bitchute.com/video/SEF5wNR2Vf0h/>

","['https://www.bitchute.com/channel/jim-crenshaw/', 'http://Ancestry.com', 'https://www.bitchute.com/video/3buDE945ZaKH/', 'https://www.bitchute.com/video/GIGw1aXaT8Zp/', 'https://www.bitchute.com/video/2ogEYAxf2R80/', 'https://www.bitchute.com/video/VK6JKMJPw7Zq/', 'https://www.bitchute.com/video/PcggUcpBc17n/', 'https://www.bitchute.com/video/UtEDYiR5J6c3/', 'https://www.bitchute.com/video/K97q1bTKUbi2/', 'https://www.bitchute.com/video/iGePg2Ea0sch/', 'https://www.bitchute.com/video/2RTlyfygYvuU/', 'https://www.bitchute.com/video/1lWPDCtlNhkI/', 'https://www.bitchute.com/video/stt9mqUEuZzY/', 'https://www.bitchute.com/video/E4kY0Lp9gFRL/', 'https://www.bitchute.com/video/sU2IbvoSlnmZ/', 'https://www.bitchute.com/video/y88XnJb9dQcW/', 'https://www.bitchute.com/video/WvSCwBUwmoQA/', 'https://www.bitchute.com/video/qLueAxO9OuzU/', 'https://www.bitchute.com/video/FmQPceQEXMma/', 'https://www.bitchute.com/video/BbWUd3v4D8U9/', 'https://www.bitchute.com/video/adY2Bq85C1Nk/', 'https://www.bitchute.com/video/TA7zc3n6LCWQ/', 'https://www.bitchute.com/video/C77zQeY5ltV5/', 'https://www.bitchute.com/video/XgMi95JmVBmQ/', 'https://www.bitchute.com/video/2AjYcXUqtuOA/', 'https://www.bitchute.com/video/u9UYtfjufYso/', 'https://www.bitchute.com/video/V5hHNg1uhItC/', 'https://www.bitchute.com/video/iwLzthbJAzOK/', 'https://www.bitchute.com/video/cIN08xoyZJol/', 'https://www.bitchute.com/video/TyQAVG1CQqS4/', 'https://www.bitchute.com/video/uJQPTLLclcM5/', 'https://www.bitchute.com/video/OCm9QXIaVCoW/', 'https://www.bitchute.com/video/8Ki98ivV8SiG/', 'https://www.bitchute.com/video/beWZMiunkCVg/', 'https://www.bitchute.com/video/5KhlXqUaFEUx/', 'https://www.bitchute.com/video/N5hzCnjLnOuV/', 'https://www.bitchute.com/video/SEF5wNR2Vf0h/']","6 days, 21 hours ago",0,0,0,165,9797,https://api.bitchute.com/video/RWcV4iRjy2Bq
FHUOeaLbwF2h,I Must Have Watched This About A Dozen Times Now,"#ouch,#musta,#hurt",8827,0:04,PIRATEPETE,piratepete,"mirrored from rumble  
NewsVids channel  
Falls are always funny when they happen to someone else, AND they happen incredibly fast.  
So be careful out there... also that particle board cabinet probably weighs more than she does.

",[],"1 day, 21 hours ago",118,25,18149,45,8970,https://api.bitchute.com/video/FHUOeaLbwF2h
